season,episode,scene,quote_index,line,extra
3,2,3,0,he's seeing someone. i can't believe he's seeing someone.,
3,2,3,2,"well, who's voice was that?",
3,2,3,4,"michelle! of course, it was michelle! did it sound like michelle?",
3,2,3,6,it was michelle. it was definitely michelle.,
3,2,3,58,"okay. i gotta call michelle. i gotta see if that was her voice or not. i'm sorry, i just have to.",[entering from her room]
3,2,3,62,okay. that was her right?,
3,2,3,64,"see there you go. woo! we're out of the woods. okay, i'll get dressed now.",
3,2,3,67,"uh, michelle. yeah, that was me, i-i dialed your number by mistake. oh, you're so sweet. yeah, we were a great couple. i know i really miss him. well, you know how it is, it's that....",[on phone] [listens]
3,2,3,69,"michelle, i only beeped in so i could hear my message. i mean that's allowed. yeah-huh! i mean look, yeah, you know what i would really appreciate it if you didn't tell your dad about. what do you mean, you're not comfortable with this? come on we're friends!! that bitch always hated me. i'm calling her back.",[on phone] [michelle hangs up]
3,2,3,71,"okay, fine.",[runs to her room]
3,2,3,136,not any more!,
3,2,3,138,"hi, uh, richard it's monica, um, listen i did something kind of crazy tonight, um, maybe i'm getting my period or something, i don't know. um, anyway, i, i, i beeped into your machine and i heard a message that, that freaked me out, and um, you know what michelle will tell you the rest. i, i, um, i'm sorry, okay, i, i hope that we can forget the whole thing. okay, bye.",
3,2,3,140,"outgoing! did that say outgoing?! not, outgoing!!!",
3,2,3,141,"""hi, uh, richard it's monica, um, listen i did something kind of crazy tonight, um, maybe i'm getting my period or something, i don't know."" nooo!!",[on machine]
3,2,3,143,i don't know!,
3,2,3,145,noooo!!!!,
3,2,3,147,maybe we could call the phone company. maybe they could change the message. maybe they can change his number.,
3,3,2,0,"hey, look at me. i'm making jam, been at it since 4 o'clock this morning.",
3,3,2,2,went down to the docks. bet ya didn't know you could get it wholesale.,
3,3,2,15,"i'm going into business people. i'm sick and tired of being depressed about richard. i needed a plan, a plan to get over my man. what's the opposite of man? jam. oh joey don't! it's way to hot.",[sees joey trying some jam from the pot] [joey realizes this and spits what he had in his mouth back into the pot.]
3,3,5,13,hey guys.,[entering]
3,3,5,15,"joey, this is for you. it's blackberry curin.",[gives him a jar of jam]
3,3,5,19,"joey, take your time with that. that's my last batch.",
3,3,5,22,"i figured out i need to charge seventeen bucks a jar just to break even. so, i've got a new plan now. babies.",
3,3,5,25,i'm talking about me having a baby.,
3,3,5,28,"yeah. the great thing about the jam plan was, i was taking control of my life. so i asked myself, what is the most important thing to me in the world and that's when i came up with the baby plan.",
3,3,5,30,"it took me 28 years to find one man that i wanna spend my life with, if i have to wait another 28 years then, i'll be 56 before i can have a baby, and that's just stupid.",
3,3,5,32,"i don't need an actual man, just a couple of his best swimmers. and there, there are places you can go to get that stuff.",
3,3,8,1,"okay, sperm donor number 03815, come on down! okay, he's 6'2"", 170 pounds, and he describes himself as a male geena davis.",[entering from her bedroom]
3,3,8,4,you're gonna what?,
3,3,8,8,what?! why? why is this crazy? so this isn't the ideal way to something....,
3,3,8,10,"lips moving, still talking. i mean it may not be ideal, but i'm so ready. no, i-i-i see the way ben looks at you. it makes me ache, you know?",
3,3,8,12,"okay, all right, how's this? 27. italian-american guy. he's an actor, born in queens. wow, big family, seven sisters, and he's the only....boy. oh my god, under personal comments 'new york knicks, rule!'",[they all turn and look at joey]
3,3,8,14,"joey, this is you!",
3,3,8,20,"well, honey, it is pretty competitive. i mean i've got an actual rocket scientist here.",
3,3,8,34,"i think, that if you really like this guy, you should just trust him.",
3,3,8,37,"oh, that's what i would do, forget mine.",
3,3,11,1,hey.,
3,3,11,3,to the bank.,
3,3,11,5,sperm.,
3,3,11,7,"oh yeah, picked a guy, 37135.",
3,3,11,9,"'fraid so. brown hair, green eyes...",
3,3,11,11,what?,
3,3,11,13,really? why?,
3,3,11,15,hoyt?,
3,3,11,17,"really, is he a swimmer?",
3,3,11,19,i like that. what?,[joey starts laughing]
3,3,11,21,we do not have one of those signs.,
3,3,11,23,two girls and a boy?,
3,3,11,25,"and, and, and they wear those little water wings, you know. and they're, they're running around on the deck. then hoyt wraps this big towel around all three of them.",
3,3,11,27,yeah.,
3,4,2,2,"perhaps, you would like me to turn like this, so that you can bunny bump against my back.",[turns sideways on the couch]
3,4,2,12,"see, now this is why i keep notepads everywhere.",
3,4,2,26,"oh, now you want a pad.",
3,4,3,10,i gotta go to work. has anybody seen my left boob?,[entering from her bedroom]
3,4,3,12,"there it is. joey, what are you doing?",
3,4,3,24,"what is it with you people! i mean, the minute you start to feel something, you have to run away?",
3,4,3,26,"oh, you mean like that guy thing where you act mean and distant until you get us to break up with you.",
3,4,6,2,uff.,
3,4,6,3,that is never good.,
3,4,6,7,ohh!,[both grab there stomachs in pain]
3,4,6,9,welcome to our side of the tunnel.,
3,4,6,12,"you know, when you start get screwed over all the time, you gotta switch to low-fat.",
3,4,6,15,"well, no, not at all, you're not terminal, you just, you just need some damage control.",
3,4,6,17,nooo!,
3,4,6,19,she has to know that your not ready.,
3,4,10,1,"my god! chandler, we said be 'aloof' not 'a doof'.",
3,4,10,4,"you know what, everything's gonna be okay.",[phone rings]
3,4,10,7,if-if-if we ever did what you did a man would never call.,
3,4,10,10,"oh wait, you know what, i got it, i got it, pretend like you just woke up, okay, that will throw her off. be sleepy.",
3,4,10,15,"aw, it's soo unfair.",[they both start digging into the 'good' ice cream]
3,4,11,4,"what are you being such a weenie for? so he has a barbi, big deal. you used to dress up like a woman.",
3,4,11,6,"well, you used to dress up in mom's clothes all the time.",
3,4,11,8,"the big hat, the pearls, the little pick handbag.",
3,4,11,10,how can you not remember? you made us call you...bea.,
3,4,11,13,wasn't there a little song?,
3,4,11,16,' i am bea. ',[singing]
3,4,11,18,' i drink tea. ',
3,4,11,20,"'.... won't you, won't you, won't you .... '",
3,4,11,22,a-ha!!!,"[they all start laughing, as ross hides in the bathroom]"
3,4,12,1,ross!!!,[entering the shot] [starts to wipe up the spill]
3,5,3,1,"no, but he told me, he thinks your a fox.",
3,5,3,6,"so, chandler, who’s on your list?",
3,5,3,11,"first, i need a boyfriend, then i can have a list.",
3,5,5,0,hey! where ‘ya headin’ in those pants? 1982?,
3,5,5,2,"why, what’s wrong with my bathroom floor?",
3,5,5,4,i highly doubt that.,[they both go to the bathroom]
3,5,5,6,i can’t live like this! what are we gonna do? what are we gonna do?,
3,5,5,8,that’s a little more than i wanted to see.,
3,5,5,10,i can’t leave it! you gouged a hole in my dingy floor.,"[joey places the toliet brush and holder over the hole, which is in the middle of the floor.]"
3,5,5,12,"you know that’s nice, y'know we could put it back there after the surgeons remove it from your colon!",
3,5,9,0,what kind of karate is that?,
3,5,9,2,so how’s it going with you guys?,
3,5,9,4,"oh honey, we’re close now but you-you wouldn’t believe the years of-of nugies, and wedgies, and flying wedgies, and atomic wedgies, and.... that’s where the waistband actually goes over your head.",[phoebe shakes her head like she doesn’t understand]
3,5,9,6,"oh, we used to drive each other crazy playing the shadow game.",
3,5,9,8,"oh, how do you play the shadow game?",
3,5,9,10,i just asked you.,
3,5,9,12,"no, that is what the game is.",
3,5,9,15,what’s the matter?,
3,5,9,19,he’s retiling my floor.,[they both run to the bathroom]
3,5,9,21,"ah-ah-ah, now you started this, you will finish it.",
3,5,11,0,it’s beautiful! it’s like the first bathroom floor there ever was. whoa! are you going in there for?,[chandler tries to go to the bathroom]
3,5,11,8,and who laminated it?,
3,5,14,4,are you serious? oh my god.,[they all look]
3,5,14,6,why? ‘cause otherwise you’d go for it?,
3,5,14,15,"rach, are you really gonna let him do this?",
3,6,2,3,"okay, i’ll be back in just a minute. oh, phoebe i’m sorry that i left lipstick marks on the phone.",[entering from bedroom]
3,6,2,5,"oh, then it must’ve been you. bye.",[leaves]
3,6,2,18,"ross , foot on the floor or come over no more!",[entering] [who has his foot on the coffee table]
3,6,2,20,what?,
3,6,5,1,hi.,
3,6,6,1,hey-hey-hey. you wanna hear something that sucks.,
3,6,6,3,chris says they’re closing down the bar.,
3,6,6,5,"yeah, apparently they’re turning it into some kinda coffee place.",
3,6,6,7,got me.,
3,6,6,9,"hey, did you pick a roommate?",
3,6,6,11,is it the italian guy?,
3,6,6,13,he’s so cute.,
3,6,6,15,"oh look, the pool table’s free. rack ‘em up. i’ll be back in just a minute. get ready for me to whip your butt.",
3,6,6,32,"oh my god, i went to high school with her. rachel! hi!",[to rachel]
3,6,6,34,"oh my god, you can’t even see where the titanic hit it.",
3,6,6,36,"awww, just like you always wanted. congratulations",
3,6,6,38,"aww, not right now.",
3,6,6,40,i know.,
3,6,6,42,"so, i’ll get-get back to my friend.",
3,6,6,44,"oh, that’d be great.",
3,6,6,46,thanks.,
3,6,6,48,"bye! ten bucks says, i never see that woman again in my life.",[to chandler]
3,6,7,4,what are you doing with the lamp?,
3,6,7,6,"oh, well don’t take it to the same place you took the stereo, ‘cause they’ve had that thing for over a week.","[there is a knock on the door, phoebe answers it, its mr. heckles]"
3,6,8,0,"hi, again.",
3,6,8,3,"thank you soo, much.",
3,6,8,5,you want some help with that?,
3,6,8,7,whoa! are you okay?,
3,6,8,9,it’s the heat. and-and the humidity.,"[has her hand on his chest, and then pulls it away]"
3,6,8,11,do you wanna come in for some lemonade?,
3,6,8,13,thank you. just make yourself comfortable.,
3,6,8,15,"this place is really my grandmother’s. i got it from her when she moved to florida, otherwise i could never afford a place like this. so if the landlord ever asks, i’m 87 year old woman, who’s afraid of her vcr. so are you thirsty?","[joey starts to take off all of his clothes, while monica gets the glasses and pours the lemonade.]"
3,6,8,17,"okay, here’s your penis! commercial break",[turning around]
3,6,9,0,oh my god!!! what are you doing?!!,
3,6,9,2,so?!,
3,6,9,4,yeah huh!! cover yourself up!,
3,6,9,6,"i don’t believe this! when someone asks you in for lemonade, and to you that means they wanna have sex?",
3,6,9,8,"it’s okay. i suppose it could happen to anyone, not anyone i know, but... by the way i can still see it.",
3,6,10,0,pheebs?,
3,6,10,2,where’s your bed?,
3,6,10,4,what?,
3,6,10,6,what are you talking about?,
3,6,10,8,everybody knows!,
3,6,10,10,"well, you-you coulda just turned the cushion over.",
3,6,10,12,what?!?!,
3,6,10,14,you can spill. in the sink.,
3,6,10,16,"i love you, too.",
3,6,10,18,what? i’m just said.,
3,6,12,1,hey.,
3,6,12,3,help yourself.,[all depressed]
3,6,12,5,phoebe moved out.,
3,6,12,7,"i don’t understand, i mean am i so hard to live, is this why i don’t have a boyfriend?",
3,6,12,9,"well, i think so.",
3,6,14,1,"i know, it is isn’t it?",
3,6,14,3,"yeah! and i got it on sale, too.",
3,6,14,5,"well, if you wanna get a drink later we can.",
3,6,14,7,i know. thanks.,[chandler leaves]
3,6,15,22,"hey, are you okay?",
3,7,1,2,"oh good, another dinosaur story. when are those gonna become extinct?",
3,7,2,1,i was always joanne.,
3,7,2,10,"i know! and four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves. and i’m appalled for you by the way.",[they all stare at her]
3,7,3,20,what’s the part?,
3,7,4,1,not at these prices.,
3,7,4,3,"oh! ohhhhh! oh! phoebe, come here. aw, this is my new bed. you gotta feel this bad boy.",[lying down on a mattress]
3,7,11,0,what’s this?,[sees the bed]
3,7,11,2,this is not the bed i ordered!,
3,7,11,4,phoebe!,[phoebe makes a sound like a car screeching to a halt.]
3,7,11,5,why is this car in my bedroom?,
3,7,11,7,when did i sign for it?,
3,7,11,9,did you make brownies today?,
3,7,11,11,"quick, take off your dress, he won’t notice the bed.",[to phoebe]
3,7,11,17,sometimes i have bad dreams.,"[starts to break down, and phoebe offers her, her hand to comfort her.]"
3,7,13,3,"joey, you’re this guy’s teacher. i mean how could you do this?",
3,7,16,1,"yeah, i talked to you on the phone, i’m the lady that got stuck with the racecar bed.",
3,8,2,9,"you guys, joey just saw janice kissing her ex-husband.",
3,8,3,5,"so, do you want me to watch ben for you?",
3,8,4,1,"here. ben, do you wanna play the airplane game, do you wanna show rachel? come here. we’re gonna do something fun. okay. weee!! weee!!","[takes ben] [throws ben up in the air a little bit and catches him] [moves into the living room and does it again] [starts to walk back into the kitchen as she does it again, and hits ben’s head on that wooden beam across the ceiling.] [cut to later]"
3,8,4,2,"who’s so brave, you’re so brave, yes you are, you’re so brave.",[to ben]
3,8,4,4,"he’s not gonna say anything, because we’re not gonna tell him.",
3,8,4,6,no we’re not.,
3,8,4,8,okay.,
3,8,4,10,oh my god! well push it in! push it in!,
3,8,4,12,"okay, we’re gonna need a distraction.",
3,8,4,14,i got it!,
3,8,4,16,"the second that ross walks in that door, i want you take him back to your bedroom and do whatever it is that you do that makes him go, rweee!!",[high pitched]
3,8,4,18,a hat! yes! we need a hat.,
3,8,4,20,where are we gonna find a tiny little hat?,
3,8,4,22,"because he’ll know what to do? oh my god, you’re a genius!",[rachel comes out of her room with a bear that’s dressed in a rain suit.]
3,8,4,24,give it. give it.,
3,8,6,0,it just makes more sense as an ensemble.,
3,8,6,2,"besides, it takes the focus off the hat.",
3,8,6,6,"sure, we have no money, go ahead.",
3,8,6,9,oh my god! he just said my name! did you hear that?,
3,8,6,12,did he just say ‘monica bang’?,
3,8,6,14,oh my god! he’s gonna rat me out!,
3,8,6,16,"oh-ho-ho, sweetie, sweetie, you gotta stop saying that, now. it’s no big deal, it’s not even worth mentioning, you see we all do it all the time. see watch this, ben, ben, ben. ow, monica bang! everybody bang. ben bang. rachel bang. bang, rachel bang! oh, isn’t that fun?",[goes over and starts hitting her head on the post] [does it again] [repeats] [repeats] [repeats]
3,8,6,18,you okay?,
3,8,8,0,"okay, ben, i won’t tell your daddy that you had ice cream for dinner, if you don’t tell about our little bonking incident.",
3,8,8,13,"oh that’s right, that’s what i’d sound like if i exploded.",
3,8,8,21,"all right, we should call somebody.",
3,8,8,24,how are we gonna do that? there’s no way.,
3,8,10,8,yeah.,
3,8,10,10,no. why?,
3,8,10,12,really?!,
3,8,10,14,"oh my god, i wrecked your baby!!",[runs into the bedroom]
3,8,10,16,you jerk! you know how much i love that kid!,[coming out of the bedroom] [starts to chase ross around the living room]
3,8,12,5,"and yet, we’re still poking him.",
3,9,1,3,"okay, rachel, you wanna put the marshmellows in concentric circles.",
3,9,1,5,every year.,
3,9,2,18,"well, every, every thanksgiving um, we used to have a touch football game called the ‘geller bowl.’",
3,9,2,20,"anyway, ross and i were always captains, and um, it got kind’ve competitive and one year, geller bowl vi, i accidentally broke ross’s nose.",
3,9,2,22,"to score the winning touchdown, by the way.",
3,9,2,24,i won the game.,[to chandler and joey]
3,9,2,30,"y'know what, i think we should play a game. i mean come on, it’s been twelve years.",
3,9,2,32,once!!,[shouting]
3,9,3,0,okay. let’s bring it in.,
3,9,3,7,"well, why don’t we just bunny up.",
3,9,3,10,"okay, looks like ross and i are captains. okay, so um, i bunnied first so that means i get to pick first. joey.",
3,9,3,15,phoebe.,"[phoebe kisses rachel on the cheek, then joins her team.]"
3,9,3,19,"all right people listen, i’ve got exactly twenty-eight minutes before i have to baste again.",
3,9,3,21,huddle up.,
3,9,3,24,okay.,
3,9,3,26,"okay, phoebe you know what you’re doing right?",
3,9,3,28,"okay, joey’s gonna catch it, and you and i are gonna block.",
3,9,3,30,"phoebe, i thought you said you know what you’re doing?",
3,9,3,32,break.,"[chandler is getting ready to kick off, ross is holding the ball between his foot and finger.]"
3,9,3,38,score!! 7 to nothing!,
3,9,3,41,losers walk!,
3,9,3,75,"come on guys! let’s go! come on, it’s second down.",
3,9,3,77,"no it’s not, it’s second.",
3,9,3,79,"wow, what?",
3,9,3,81,pulling what? it’s second down.,
3,9,3,83,i heard that!,
3,9,3,107,"all right, come on guys, let’s go! tie score, and we’re runnin’ out of time. forty-two!! thirty-eight!! hike!",[the timer sounds as monica throws the ball to phoebe.]
3,9,3,110,"run, phoebe, run!",[phoebe runs and scores a touchdown.]
3,9,3,113,after the snap!,
3,9,3,121,does so count!,
3,9,3,124,"y'know what, that’s fine, maybe you haven’t grown up, but i have.",
3,9,3,126,dead leg!!,[kicks him in the thigh.]
3,9,3,129,"no! listen, i’m not gonna go through this with you again, okay. just once i wanna beat when you can’t blame it on the broken nose, the buzzer, or the fact that you thought you were getting mono. let’s just call this, tie score and it’s halftime.",
3,9,3,131,y'know what? i’ll think you’ll play.,
3,9,3,133,because the winner gets this!,
3,9,4,1,"when mom and dad drove you to the hospital to get your nose fixed, i swam into the lake and fished it out.",
3,9,4,3,"no it’s not! you want it, you’re gonna have to win it!",
3,9,4,5,"come on phoebe, let’s go! come on, it’s time to get serious, huddle up. joey, keep your head in the game.",
3,9,4,7,"all right look, if i take chandler out of the running will you be able to focus?",
3,9,4,9,"all right, you just make sure that chandler catches the ball, i’ll take care of the rest.",
3,9,4,11,break!,
3,9,4,15,"whoa! whoa!! tackled by a girl! bet ya don’t see that everyday, do ya?",
3,9,4,17,what?! i just touched him and he went over.,
3,9,4,22,"forty-two to twenty-one! like the turkey, ross is done!",
3,9,4,24,"you’re so pathetic! why can’t you just accept it, we’re winning because i’m better than you.",[ross makes a ‘yeah. right.’ sound.]
3,9,4,25,"oh, what a great argument, exhaling! all right, y'know what, i’ll prove it to you, okay. i’ll trade you joey for rachel, and i’ll still win the game.",
3,9,4,27,"oh, then bring it on! oh, unless of course your afraid you might lose to a bunch of girls.",
3,9,4,30,"come on rach, come on. let’s see what’s it like to be on a winning team for a change.",
3,9,4,32,all right then.,[cut to the guys’ team.]
3,9,4,64,are we playing football or what? come on you hairy-backed marries.,[cut to the girls huddle.]
3,9,4,65,"we have to do this. we are playing for women everywhere. okay, just think about every lousy date that you ever had, okay, every guy who kept on the tv while you’re making out...",
3,9,4,67,"come on, okay, come on this is for all womankind. let’s kill ‘um!",
3,9,4,70,"all right, we still have a minute and a half to go, and we’re down by two points. two points.... phoebe you do a button-hook again. rachel, you go long.","[she gets interrupted by the guys, who are doing a slow-motion high five.]"
3,9,4,72,"honey, there’s a reason.",
3,9,4,75,"all right rachel, you sweep behind, i’ll pitch it to you, you throw it down field to phoebe. all right. break.",
3,9,4,77,thirty-two! seventy-one! hike!,"[phoebe snaps the ball to monica, who pitches back to rachel.]"
3,9,4,80,no! i’m not okay!,
3,9,4,84,come on! come on! hurry! we’re running out of time! huddle up!,
3,9,4,86,"all right, phoebe get open. rachel, go long.",
3,9,4,88,"break! , rachel catches the ball, and she stops and spikes the ball. both phoebe and monica erupt in celebration.]","[in slow motion, phoebe snaps the ball, rachel goes long. joey and chandler and all over phoebe, leaving rachel wide open. ross starts to rush monica, who sees phoebe is double covered, in desperation she throws to rachel. we see flying through the air, and then rachel running underneath it, then the ball, then rachel again, then the ball, then phoebe, chandler, and joey staring at it in shock. then with the grace of jerry rice [no offense to jerry rice]"
3,9,4,93,let go! i’m a tiny little woman!!,
3,9,4,95,ow!!,
3,9,6,0,let go!,
3,9,6,2,no!,
3,9,6,4,i don’t know. i guess the other people just don’t care enough.,[it starts snowing.]
3,9,6,7,let go!,
3,10,3,0,you broke a little girl’s leg?!!,
3,10,3,4,"maybe a hello kitty doll, the ability to walk...","[rachel starts to laugh, and ross notices her.]"
3,10,7,6,"all right, i’ll take one box of the mint treasures, just one, and that’s it. i-i started gaining weight after i joined the brown birds. remember, how dad bought all my boxes and i ate them all?",[to ross]
3,10,7,8,no.,
3,10,7,10,"don’t, don’t, don’t, don’t, don’t do this.",
3,10,7,12,oh god! i gotta go!,[she reaches out for it and stops] [runs out]
3,10,8,2,"ross, but me down for another box of the mint treasures, okay. where, where are the mint treasures?",[comes up and starts looking through ross’s cookie supply]
3,10,8,4,what?,
3,10,8,6,"no. no, just, just, just a couple more boxes. it-it-it’s no big deal, all right, i’m-i’m cool. you gotta help me out with a couple more boxes!",
3,10,8,8,oh god!,[covers her neck] [runs to the bathroom]
3,10,8,36,christmas cookie?,
3,10,9,8,"hey, guys. i’m here to pick out my christmas tree.",[entering]
3,10,9,10,is this the one that i threw out last year?,
3,10,9,12,"oh honey, is that ‘cause your mom died around christmas?",
3,10,9,14,oh.,"[turns and looks at joey, who gives a ‘way-to-go’ thumbs up and smile.]"
3,10,12,2,d monica merry christmas!!,[jumping up from behind the couch]
3,11,1,1,um-mm.,
3,11,1,5,"wow. joey, how do you do it?",[sarcastically]
3,11,1,9,"he took up the carpet, and now you can hear everything.",
3,11,1,11,"i have like five times, but the guy is so charming, that i go up there to yell and then i end up apologizing to him.",
3,11,1,13,"all right, be my guest.",
3,11,2,1,"honey, what’s the matter?",
3,11,2,10,it’s joey’s birthday.,
3,11,2,12,sush!! i cannot believe she is still up there.,"[we hear the guy telling a joke, and phoebe laughing.]"
3,11,4,1,"i know honey, i’m sorry.",
3,11,4,3,"gee, i don’t know rach. order up!! i got a yentel soup, a james beans, and a howdy hold the dowdy!",[gives her a look]
3,11,5,1,hey gunther. hi. i mean you’re going out on a date with the noisy guy upstairs?,[to phoebe]
3,11,5,3,"i know, he’s too charming, but if you two start going out, then it’s just gonna make it so much harder for me to hate him.",
3,11,5,5,"joey, where are the jell-o shots?",
3,11,5,10,stick out your tongue.,[to chandler]
3,11,5,12,oh my!!,
3,11,5,36,"how hammered are you? huh? these, these are joey’s sisters.",
3,11,5,48,hi.,
3,11,5,50,isn’t that great?,
3,11,5,52,"oh, he is. and he is so dreamy. i mean, y'know what, when he left i actually used the phrase, ‘hummina-hummina-hummina.’",[walks away]
3,11,6,2,how ya feelin’?,
3,11,6,11,what is the worse part?,
3,11,7,0,"are you insane? i mean joey, is going to kill you, he’s actually going to kill you dead.",
3,11,7,4,"i mean, was it gina?",
3,11,7,7,"no, no, no, that’s dina.",
3,11,7,11,that was me.,
3,11,7,13,that’s okay.,
3,11,7,26,y'know which one was she again?,
3,11,8,1,"no honey, i’m sorry, but the weekend’s not over yet.",
3,11,8,3,i guess they’re back from their date.,[he starts to play music.]
3,11,8,5,oh my god!,
3,11,8,7,i am good. i finished my book.,[things start to get really hot upstairs.]
3,11,8,9,i don’t remember. do you wanna take a walk?,
3,11,11,4,"wait a minute, why don’t you just call mark. i mean, who says you have to sit here and wait for him, you’ve got to make stuff happen.",[they both look up in shock]
3,11,11,6,"honey, it’s not pushy, he gave her his home number.",[to ross]
3,11,11,13,yay!,
3,11,11,16,"oh, that is amazing!",
3,11,11,22,what?,
3,11,11,24,are you crazy?!,
3,11,11,26,"what?! ross y'know this isn’t even about you! i mean this is about rachel and something wonderful happening for her. i mean you know even if you’re right, what if he wants to sleep with her, does it mean he gets too?",
3,11,11,28,i mean don’t you trust her?,
3,11,11,30,then get over yourself! grow up!,
3,11,14,0,"so ah, phoebe, how was your date?",
3,11,14,2,"yeah, i do know.",
3,11,14,14,"y'know if it’s any consolation, he really did sound like he was having more fun with you.","[rachel nods in agreement] [we the guys knock on the door upstairs, and the guy answering it.]"
3,12,4,1,"please, i'm not going for anything.",
3,12,4,3,would you please go?,
3,12,4,6,"look julio, someone left their book here.",
3,12,4,8,"oh yeah, what are you reading?",
3,12,4,10,"have i read it? no, are you enjoying it?",[pause]
3,12,4,12,your a poet and don't know it.,[she turns away and makes a face like 'i can't believe i just said that.']
3,12,4,14,"oh, then you do know it. so um what kind of things do you write about?",[pause]
3,12,4,16,mine? right here?,[points to her lower lip]
3,12,4,18,"how would that go? well, it didn't rhyme, but i liked it.",[they kiss]
3,12,6,8,hi!,[entering]
3,12,6,10,"it was soo amazing, he is so sexy, and smart, which makes him even sexier. oh gosh, i gotta so you this. last night, we were fooling around and he stops to write a poem.",
3,12,6,14,"anyway um, when he left he forgot to take the poem with him. now, i am like totally dense about poetry, but i think it's pretty good all right. check it out.",[hands them the poem]
3,12,6,17,"oh good, i think so too. pheebs?",
3,12,6,19,"oh, i'm so glad you guys like it. yay! all right i gotta go to work.",[tries to take the poem]
3,12,6,21,"all right, just give it back to me when your done. see you guys.",
3,12,12,1,hey.,
3,12,12,3,"oh-ho, look what i got julio.",
3,12,12,5,"yeah, just like the one in the poem.",
3,12,12,7,what do you mean?,
3,12,13,0,"so! i'm just an empty vase, huh?",[to julio]
3,12,13,2,"y'know, so i don't read as many important books as you do, and i don't write trick poems that seem to be about one thing but are actually about something else. and y'know what, i get excited about stupid stuff, like when i my people magazine comes on saturday, and the new hold everything catalog. y'know but that does not mean that i'm empty, i care about things. i care about my friends and family. you have no right to make that kind of judgment about me.",
3,12,13,4,you don't even know me...,
3,12,13,6,what?,
3,12,13,8,"i'm sorry, my friend phoebe...",
3,12,13,10,oh yeah.,[sarcastically]
3,13,1,0,hi.,[to clerk] [the clerk enters the video into the computer.]
3,13,1,2,six? i just had it for one night. it’s three.,
3,13,1,4,"y'know in a weird way, you have too much power. look, you’re gonna have to help me out here, ‘cause i only have three.",
3,13,1,6,oh my god. richard? hi!,[turns around]
3,13,1,8,"wow! your lip went bald. hey, thanks.",[richard pays the clerk]
3,13,1,10,right.,
3,13,1,12,what?,
3,13,1,14,"that’s because i-i was just grabbing some things out of the dryer, and it’s static cling. or maybe it’s just that god knew i’d be running into you and saw an opportunity.",[removes them]
3,13,1,16,it’s good to see you too.,"[they hug, and richard notices a stocking stuck to monica’s back, which he removes for her.]"
3,13,2,0,"you see that guy? he’s in classics now, but y'know as soon as we leave he’s going straight to the porn.",
3,13,2,2,yeah.,
3,13,2,4,me too.,
3,13,2,6,"oh, um, i don’t know if that’s a good idea.",
3,13,2,8,"no, i just i think that it’s too soon.",
3,13,3,23,morning.,[entering from her bedroom]
3,13,3,26,"yeah well, i ran into richard.",[they all gasp]
3,13,3,28,"oh, um, around 8 02. we ah, talked for a little while, and then um, we went out for an innocent burger.",
3,13,3,31,tomorrow night.,
3,13,3,34,"it’s not a date, okay. i’m just gonna teach him how to make lasagne for some pot luck dinner he has.",
3,13,3,36,"we’re not gonna have sex! okay, nothing’s changed here. he still doesn’t want children and i still do, so that’s why we’re just gonna be friends.",
3,13,6,1,"you say ‘thank you very much,’ and then you buy me something pretty. come on, we’re gonna put are hands in this bowl, and we’re gonna start squishing the tomatoes.",[they both start squishing the tomatoes.]
3,13,6,3,you touch people’s eyeballs every day and this feels weird.,
3,13,6,5,oops.,
3,13,6,7,gotta keep squishing.,
3,13,6,9,okay.,[richard squishes a little too hard and some lands on his shirt.]
3,13,6,11,"oh, gosh, you got some on your shirt.",
3,13,6,13,"hold on a second, just put a little club soda on it and it should umm, be.....","[does so] [she is rubbing his chest and her voice trails off into silence, a long pause follows.]"
3,13,6,15,"umm, you’ve got some on your pants.",
3,13,8,0,"so, how’d the lasagne go over? really?! good. so you owe me three pretty things. yeah, i’ve been thinking a lot about you too. i know. it’s hard this whole platonic thing. it’s a word!",[listens] [listens] [listens] [listens] [there’s a knock on the door.]
3,13,8,1,"yeah, i do think it’s better this way. yeah, we’re being smart. yes, i’m sure.",[listens] [gets up to answer the door] [listens] [she opens the door and it’s richard]
3,13,8,3,i’ll call you back. commercial break,[starts kissing him]
3,13,9,0,so we can be friends who sleep together.,
3,13,9,2,"sounds smart and healthy to me. so um, just out of curiosity, um, do you currently have any other racquetball buddies?",
3,13,9,4,oh.,
3,13,9,6,no! no!,[pushes him]
3,13,9,8,"‘cause if you do that means you’d be cancelling it for me, and we’re just friends.",
3,13,11,0,hi.,
3,13,11,2,"you would not believe my day! i had to work two shifts, and then to top it off, i lost one of my fake boobs, in a grill fire.",[opens her coat revealing a large burn mark over her left breast.] [rachel starts laughing.]
3,13,11,3,what are you smiling at?,
3,13,11,5,"yeah, right.","[she goes into her bedroom, and sees richard who has covered the room in roses and has two glasses of wine and a rose between his lips.]"
3,13,11,7,i love this friend thing!,
3,13,13,0,ow!,
3,13,13,3,oh my god! oh my god!,[she frantically tries to clean up the bedroom as richard starts the tour.]
3,13,13,13,"so um, who was she?",[still hiding under the blankets]
3,13,13,15,"did you like her? and i’m just asking as a friend, because i am totally fine with this.",[still hiding under the blankets]
