season,episode,scene,quote_index,line,extra
4,2,8,7,that’s so sweet. i’m gonna get some coffee.,[pause] [gets up and leaves]
4,2,10,0,"this is the unit for you my friend. sturdy construction, tons of storage compartments, some big enough to fit a grown man.",
4,2,10,2,"oh yeah! i got in there myself once. my roommate bet me five bucks that i couldn’t, and then he stuck a board through the handles that locked me in. yeah. it was funny ‘til i started feeling like i was in a coffin.",
4,2,10,4,"oh yeah? if i can’t, i’ll knock five bucks off the price off the unit.",[opens up the center and takes out the stereo]
4,2,10,6,okay. see?! i told ya!,[he gets in the unit and closes the door] [the guys takes a hockey stick and slips it through the handles then proceeds to take the stereo and chandler’s computer and walk out.]
4,2,10,7,"sometimes i get in here just to get away from it! hey, a nickel!!",
4,2,12,1,what?!!,[still trapped in the entertainment center]
4,2,12,3,yeah...,
4,2,12,5,"awww, man! he promised he wouldn’t take the chairs!!",[getting out]
4,2,12,7,"well, this guy came by to look at the unit and-and he said he didn’t think big enough to fit a grown man!",
4,2,12,9,"i was tryin’ to make a sale!! oh, man, if i ever run into that guy again, do you know what i’m gonna do?",
4,2,14,2,"aww, man, he took the five of spades!! oh, no-no-no, here it is!",[looking through a deck of cards]
4,2,14,40,"dude, you don’t have to brag! we got nothing here!!",
4,3,1,0,hey!! we are so in luck! treeger said that we could have all this cool stuff from the basement. wait right there.,[goes back into the hall]
4,3,1,2,huh?!,[returning carrying a couple of rusted lawn chairs]
4,3,1,4,"uh-huh. this and a bunch of bubble wrap. and, some of it is not even popped!",[they both sit down at the table and the chick and the duck enter from joey’s bedroom.]
4,3,3,1,just pickle.,
4,3,3,18,"yeah-eh-eah! oh-oh, sorry, i-i knew what he meant.",[rachel glares at him]
4,3,5,1,uhhhh.,[he’s not sure]
4,3,5,3,"no! no. but ah, try the classifieds, people sell everything in there.",
4,3,5,11,yeah-well-yeah! yeah-oh-yeah. come on in.,
4,3,9,1,he cut off his ear.,
4,3,9,3,i’m out.,
4,3,9,5,wow! that’s pretty nice. i thought he cut off his ear ‘cause he sucked. what else you got in there?,
4,3,9,7,"in the woods. no wait-wait, that’s the joke answer.",
4,3,9,9,spock’s birth control.,
4,3,12,0,wow! there’s a lot i didn’t know about vomit. in a minute.,"[the duck comes to the door of the bathroom, quacking.] [to the duck] [the duck goes back into the bathroom.]"
4,3,12,2,"twelve hundred dollars? you think i have $1200? i’m home in the middle of the day, and i got patio furniture in my living room. i guess there’s a few things you don’t get from book learnin’.",
4,3,12,4,"how about zero down and zero a month for a long, long time?",
4,3,12,6,"you wanna see what i got? okay? i’ve got a baby tootsie roll, a movie stub, keys, a kleenex, a rock, and an army man. hey!",[he gets up to empty out his pockets]
4,3,12,8,"and a 50. huh, these must be chandler’s pants.",[the salesman stops suddenly]
4,3,12,10,"oh, i-i think i’m gonna stick with the v, i wanna see how this bad boy turns out.",
4,3,15,4,wh-what’s going on?,
4,3,15,6,no he doesn’t!,
4,3,15,10,"well, it’s good thing you got out when you did, before she blew up like that vesuvius.",
4,3,15,12,"yeah. and speaking of volcanoes, man are they a violent igneous rock formation.",
4,3,15,14,"oh yeah, lava spewing, hot ash, of course some are dormant.",
4,3,15,16,"well, we can talk about something else. what do you want to talk about? vivisection? the vasdeferens? the vietnam war?",
4,4,3,0,"whoa-whoa, treeger made you cry?",
4,4,3,2,i’m gonna go down there and teach that guy a lesson.,
4,4,3,5,"all right that’s it, school is in session!",[exits and slams the door.]
4,4,4,1,"hey! you hold on pal! now you made my friend, rachel, cry. so now, you’re gonna go up there and apologize to her, unless you want me to call the landlord.",
4,4,4,3,"have you heard about a little something called, not making girls cry.",
4,4,4,5,i have actually not heard of that.,
4,4,4,7,why don’t you tell me something i don’t know!,"[he storms out, and once treeger closes the door behind him, joey makes an ‘oops!’ have.]"
4,4,5,17,"well uh, i went down there and told him that no one treats my friends like that and that he’d better come up here and apologize. i’ll see you later.",[starts to leave]
4,4,5,19,"he said that he wasn’t gonna apologize because you guys are living here illegally, so instead what he’s gonna do is have you evicted—i’ll see you later.",
4,4,5,22,well he made rachel cry!,
4,4,5,26,"all right! i’ll try! but if i can’t, you can stay with chandler and i until you get settled.",
4,4,5,28,"all right, all right, all right. i mean i’ll have to check with him first, but i’ll think he’ll be cool with it.","[starts to leave, stops, and turns around] [monica shoos him out.]"
4,4,8,1,"please don’t kick monica and rachel out, this wasn’t there fault, it was mine.",
4,4,8,3,"no you can’t do that, where would the chick and the duck live?",
4,4,8,5,"noo-no-no, no, those are nicknames. i’m the chick and chandler is the duck.",
4,4,8,7,"come on man, just-just let the girls stay, i’ll do whatever you want.",
4,4,8,9,"yeah-yeah, absolutely.",
4,4,8,11,"what, what is it?",
4,4,8,13,"that’s not, prison lingo, is it? commercial break",
4,4,9,1,"yeah, there’s this superintendent’s dance, the super ball. i don’t know, and he wants to impress marge, this lady super that he’s a crush on.",
4,4,9,3,"well, he’s too shy, he doesn’t thing he’s good enough to dance with girls yet.",
4,4,9,16,"aww, man, now we won’t be bank buddies!",
4,4,9,26,"yeah! yeah! yeah! like-like when i’m doing something exciting and i don’t wanna get too excited, i just ahh, y’know try to thing of other things like ah sandwiches, and ah baseball, and ah chandler!",
4,4,9,28,"no-no, thank you.",
4,4,10,0,"all right, i’m here, let’s ahh, get this over with.",
4,4,10,2,"whoa-whoa, don’t we need to do some kinda preparation first? like ahh, get really drunk?",
4,4,10,5,"no, it’s okay, but if i’m marge, my breasts are coming out my back.",
4,4,10,7,"come on man, you’re not a potato.",
4,4,10,9,"come on treeger, don’t say that. you just ahh, you just need more practice. here, come on, let’s ahh, let’s try it again. come on. plus, it was, it was probably mostly my fault, anyway. i mean, y’know, i’m not really that comfortable dancing with a— we-he!! hey!",[they start dancing again] [treeger throws him]
4,4,11,1,"ah-ha-ha, you guys owe me big time.",[he walks into the kitchen and does a little dance step on the way.]
4,4,11,3,what?,
4,4,11,5,no i didn’t.,
4,4,11,8,"no, i’m not! and it wasn’t a hop it was a pademarie.",
4,4,11,10,"all right, well maybe i’m enjoying it a little bit. i mean i’m getting pretty good at it.",
4,4,11,12,"hey-hey, hold on, this isn’t some kind of like girly dance. all right, it’s like a sport, it’s manly!",
4,4,11,14,all right.,"[they both get up and monica expects joey to take the lead, but he doesn’t, and they fumble around for a little bit.]"
4,4,11,15,i don’t know how to lead.,
4,4,14,6,what?!,
4,4,14,14,"so you ah, ready for our last practice?",[to mr. treeger]
4,4,14,16,"look, you wanna use our place?",
4,4,14,18,we did it!!,
4,4,14,20,"i know, it was amazing! i mean, we totally nailed it, it was beautiful.",
4,4,14,22,"oh well, okay, good luck.",
4,4,14,24,unless you wanna practice the foxtrot again? or-or the tango?,
4,4,14,26,okay.,
4,4,14,28,go get ‘em treeger.,
4,4,14,30,really?,[intrigued]
4,4,14,32,"no, i’m good.","[treeger leaves, and joey’s dances off.]"
4,5,2,29,hey!,
4,5,2,31,"hey, i see you guys already met, huh?",
4,5,2,33,didn't i tell ya? always showin' off.,
4,5,4,4,"oh, kath, we should get going. we're going to by hamsters.",
4,5,8,12,hey.,
4,5,8,15,"yeah-yeah, i told her about the time you got drunk and fell asleep with your head in the toilet.",
4,5,9,1,hey!,[entering]
4,5,9,3,"hey guys. listen uh, you wanna get some dinner with me and kathy tonight?",[to chandler]
4,5,9,5,it's 4 30.,
4,5,9,7,"okay, i see what's going on here.",
4,5,9,9,yeah! you don't like kathy.,
4,5,9,11,"yeah, you've been avoiding her ever since we started going out. look, i made an effort to like janice, now i think it's your turn to make an effort to like kathy by going out to dinner with us. right?",
4,5,9,13,"good, and hey! my treat. but that's only because you're not eating anything, right?",[he turns to go into his bedroom then stops.]
4,5,11,1,is she great or what?,
4,5,11,10,i'll be right back. what was that?,[to kathy] [to chandler]
4,5,11,12,kathy was being really nice and you just walked away. i thought we had a deal.,
4,5,11,14,"i want you to like her! but if that's too damned difficult for you, then the least you can do is pretend.",
4,5,11,16,"well then, do it better!",
4,5,11,18,"well, that's pretty good. but you might wanna tone it down a little.",
4,5,14,0,"hey! now, we're not actually gonna be sleeping in her, but do you mind?","[opening the door wearing nothing but a sock, and holding a dart board over the `little general.'] [chandler turns down the tv]"
4,6,2,30,hey!,
4,6,2,33,why?,[kathy whispers something in joey's ear]
4,6,2,34,you can pee here!,
4,6,2,37,"we've only been going out for a couple of weeks, do you think i gotta get her something?",
4,6,2,40,"oh, i know...",
4,6,5,9,"hey. man, it is so hard to shop for girls.",[entering the apartment]
4,6,5,13,it's two gifts in one. it's a pen that's also a clock! huh?,
4,6,5,15,why not?,
4,6,5,18,"sure it is! she needs a pen for work, she's writing, she turns it over.... ""whoa! it's time for my date with joey!""",
4,6,5,20,she didn't have a birthday while we were going out.,
4,6,5,22,"look, it's too late, and i got an audition. i can't shop anymore! i...",[whining and heading toward the door]
4,6,5,24,"thanks, man. and oh, while you're at it, could you get her a card?",
4,6,5,26,or... just get a card that has a poem already in it.,
4,6,7,0,"so, you just left? her place was really that bad?",
4,6,7,2,yeah.,
4,6,7,4,"wow. thanks. so, uh, what happened?",
4,6,7,6,"all right, so... next time, you take her to your place.",
4,6,7,8,what kind of smell?,
4,6,7,10,"all right, listen, ross... you like this girl, right?",
4,6,7,12,"you wanna see her again, right?",
4,6,7,14,so you're gonna have to do it in the mess!,
4,6,7,16,yeah.,
4,6,7,18,yeah!,
4,6,7,20,all right! now you go get that beautiful pig! oink!,"[ross hesitates, looks unsure]"
4,6,8,8,hey! i'm meeting kathy in ten minutes! i've been looking all over for you!,[entering]
4,6,8,10,"our place, the hall! i...",
4,6,8,12,a book? is it like a book that's also a safe?,[unimpressed] [suddenly interested]
4,6,8,14,"you got it. thanks man. thanks for doing this, i owe you one. oh, hey! there wasn't any change from that twenty, was there?","[joey leaves, comes back in.]"
4,6,8,16,wow. that's almost as much as a new book.,
4,6,12,0,hey!,
4,6,12,2,"oh, man, she loved it! she's over there showing monica and rachel right now.",
4,6,12,4,"hey, listen, i gotta tell ya, i feel kinda bad taking credit for this, because man, am i gonna get a lot of credit for this!",
4,6,12,7,hey!,
4,6,12,10,"you know, uh... chandler got you a gift, too.",[joey moves the pen case out onto the counter.]
4,6,12,12,"yeah, he did, look... look, it's right there on the counter! ha-ho-ho!",
4,6,12,18,ah. hm. wanna go to bed?,[to kathy]
4,6,12,20,"oh, uh... don't forget your coupon. .",[tries to strike a sexy pose up against the doorway to his room. then goes inside]
4,6,12,34,"hey, that coupon expires, you know.",[opening bedroom door]
4,7,2,1,"great! all right, so i’ll call you later.",
4,7,2,4,that would be casey. we’re going out tonight.,
4,7,2,6,"no, things are fine with kathy. i’m having a late dinner with her tonight, right after my early dinner with casey.",
4,7,2,8,yeah-yeah. and the craziest thing is that i just ate a whole pizza by myself!,[laughs]
4,7,2,10,yeah. why are you getting so upset?,
4,7,2,12,what is the big deal? it’s not like we’re exclusive.,
4,7,2,14,you got all that from the back of her head?,
4,7,2,16,who’s elaine?,
4,7,4,8,"hey, it’s me. listen casey and i were on our way back and had a little car trouble.",[on the other end at a pay phone]
4,7,4,10,"we broke down on the parkway, so i have to walk back and get some transmission fluid. and hey, listen could you please tell kathy that i’ll be there as soon as i can.",
4,7,4,12,"‘cause i only have one quarter, and i think my time is about to—",[he stops talking suddenly]
4,7,4,14,yeah?,
4,7,4,16,"me too, but i guess i do have a couple of more—",[his time runs out for real]
4,7,4,38,"hey dude, it’s me.",[on phone]
4,7,4,40,"listen uh, i’m really sorry, it looks like i’m gonna be stuck here for a while. i got the transmission fluid, but when i went to put it in the car, the transmission wasn’t there!",
4,7,4,42,"yeah, it must’ve fallen out a few blocks back. i just figured we hit a dog.",
4,7,4,44,"listen uh, could you put kathy on, i wanna apologize.",
4,7,7,0,aww man! i can’t believe i locked myself out again!,[he knocks on the door.]
4,7,7,2,oh my god! what happened here? did you do all this?,[rushing in]
4,7,7,4,why?,
4,7,7,6,"well, you’re amazing.",
4,7,7,8,"a tv as if it appears from nowhere! that’s the dream! man, how did you afford this stuff?",[very excited]
4,7,7,10,"oh, you are the best friends anyone has ever had.",
4,7,7,12,"oh-no-no-no, you are! you do this, you give me the great advice, and hey listen, i was thinking about what you said yesterday about focusing on one woman, i’m gonna do that.",
4,7,7,14,"no-no-no, i think i’m gonna see how things go with kathy. she’s pretty cool.",
4,7,7,16,"no-no, kathy.",
4,7,7,18,"no. no, kathy.",
4,7,7,20,y’know what i think? i think somebody’s got a little crush on casey. how ‘bout i fix you two up? what do you think?,
4,7,10,1,hey! samboucha margarita?,
4,7,10,3,"well, we only had samboucha, so it is now.",
4,7,10,5,what’s up?,
4,7,10,7,you do?,
4,7,10,9,"well, you’re timing couldn’t be better. she’s not my girlfriend anymore.",
4,7,10,11,"yeah, she broke up with me.",
4,7,10,13,"just now, after acting class. at first i thought she was doing some kind of scene, that’s why i let people watch.",
4,7,10,15,"well, i’ve been better. but, i’m all right. so you like her huh?",
4,7,10,17,"no-no-no, no it’s uh, it’s okay.",
4,7,10,19,yeah. you know why? ‘cause you came to me first.,
4,7,10,21,"but hey, listen just so you know, you might have you’re work cut out for you. ‘cause when i talked to her, i kinda got the feeling that she’s into some other guy. so…",
4,7,10,23,who?,
4,7,10,25,what?,
4,7,10,27,and what?! did you sleep with her?!,
4,7,10,29,what?!! that’s even worse!!,
4,7,10,31,i don’t know! but it’s the same!,
4,7,10,33,who cares?! you went behind my back! i would never do that to you!,
4,7,10,35,"over the line?! you-you’re-you’re so far past the line, that you-you can’t even see the line! the line is a dot to you!",
4,7,10,37,"is that why you bought all this stuff?! well, y’know what i will not watch your tv, i will not listen to your stereo, and there’s a cinnamon raisin loaf in the new bread maker that i’m not gonna eat! you know why?!","[chandler makes a face like ""well, kinda.""]"
4,7,10,39,"because it’s all tainted with your betrayal. from now on this apartment is empty for me! and i’m not happy about you either. oh, and just so you know, i made that bread for you.",[the bread maker dings] [joey walks into his bedroom and slams the door.]
4,8,1,0,hello.,[answering phone]
4,8,1,2,hello.,[answering phone]
4,8,1,4,stop callin’!!,[answering phone]
4,8,1,6,all right!,
4,8,3,1,hey!,
4,8,3,3,i’m sending back all this stuff that chandler bought out of guilt.,
4,8,3,5,no! i’m putting that in my room.,
4,8,3,7,"back when you and rachel were together, if chandler had kissed her, would you hear him out?",
4,8,3,9,five years.,
4,8,3,11,hey! don’t do the crime if you can’t do the time.,
4,8,3,13,"no, was my best friend. anyway, i don’t know why you’re pushing for him so hard. with him out of the way as my best friend, there’s a spot open.",
4,8,3,15,yeah!,
4,8,3,17,what?,
4,8,3,19,all right. but if you weren’t my best friend.,
4,8,4,2,"hey gunther, have you uh, have you seen chandler?",[entering]
4,8,4,6,,[something in italian.] [storms out.]
4,8,6,1,my folks.,
4,8,6,3,i don’t know. i might stay there for a few days while i look for an apartment.,
4,8,6,5,"yeah, y’know at first i thought we could talk about this y’know, work it out, but uh, seeing you two together i don’t think i…",
4,8,6,7,"look, it’s not about her. okay? but seeing you two together just reminds me of what you did. and i don’t want to live with some one who doesn’t know what it is to be a friend. so, i’ll see ya.","[he starts to leave, but chandler grabs his bag and stops him.]"
4,8,6,9,yeah! you did! and that’s why i’m leaving.,[the chick and the duck walk into the living room.]
4,8,6,11,"when that guy was robbing us, and i was locked in the entertainment unit for like six hours, you know what i was doing in there all that time? i was thinking about how i let you down!",
4,8,6,13,"yeah! but if would’ve know what kind of friend you were gonna turn out to be, i wouldn’t have worried about it so much! see you around!",
4,8,6,15,we’ve got a box. commercial break,[motions to a large wooden box next to him.]
4,8,8,7,what’s twisted?,[coming out of the bathroom]
4,8,8,9,ewwwww!! ew! ew! ew!,
4,8,8,12,he’s fine!,
4,8,8,16,chandler?,
4,8,8,36,hey!,
4,8,8,44,he’s doin’ some thinkin’!,"[cut to later, joey, rachel, ross, and tim are watching the football game, and they all cheer loudly.]"
4,8,8,46,you kissed my girlfriend!,[a commercial for sunglasses comes on.]
4,8,8,62,that doesn’t sound like thinking to me!,
4,8,8,64,y’know i don’t think you should be talking at all in there! i think you’ve got to much thinking to do to be talking and making jokes!,
4,8,8,73,"all right, look! if this is just a big joke to you, then forget about it, all right?! this means something to me! and if it doesn’t mean anything to you, then you should get out of there, otherwise you’re just an idiot in a box!",
4,8,8,75,so are you gonna start taking this thing seriously?,
4,8,8,77,that sounds like another word to me! are you gonna take this seriously? okay.,[there’s no response from chandler.] [rachel comes back carrying a shoe box.]
4,8,8,99,i’ll get it.,[it’s kathy.]
4,8,8,101,hey.,
4,8,8,103,that’s okay. chandler’s the one i’m mad at.,
4,8,8,105,in the box.,
4,8,8,114,open the box!!,[starting to cry] [runs over to do so.]
4,8,8,116,"he can still catch her! come on, get out of there! get out of there!",[he opens the box]
4,8,8,118,"yeah, we’re gonna be fine! get out!",
4,8,8,120,"yeah, you did some real good thinkin’ in there.",
4,8,8,122,now go! ‘cause you can still catch her! and merry christmas from you’re secret santa!,[chandler runs out and closes the door.] [after he’s gone.]
4,8,8,123,"all right, who got chandler? ‘cause i uh, need to trade.",
4,8,9,4,"uhh, that’s not them. i’m gonna go call the police.",
4,9,1,6,i think i know that girl.,
4,9,1,12,"oh yeah, i definitely know her.",
4,9,2,22,"really. and what do you mean you never have fun anymore? you have fun with me, remember that time we saw those strippers and you paid me 50 bucks to eat that book?",
4,9,2,24,"well, why do you call him gandolf?",
4,9,2,26,"no, i had sex in high school.",
4,9,4,1,"will you calm down, he’s just a human guy.",
4,9,4,3,really?!,
4,9,4,7,"all right, i’ll see you guys.",
4,9,4,10,"i have an audition, but i’ll definitely hook up with you later. where are you gonna be around noon?",
4,9,4,12,okay.,[leaves as the phone rings]
4,9,9,0,hey! what are you guys doing here? i thought you’d be out partying with gandel-worf.,
4,9,9,2,so you’ve been sittin’ around here all mornin’?,
4,9,9,6,so what if he didn’t come! we can still go out and party ourselves!,
4,9,9,9,"well, we could do that!",
4,9,9,11,"we’ll do it all, and better! look, after tonight, gandolf will want to party with us, dude! come on!",
4,9,9,13,yeah!,
4,9,9,15,yeah!!,
4,9,9,17,yeah! all right? let’s go!,
4,9,11,0,"all right, so we’ll get a little coffee, and get energized, and we’ll head back out.",
4,9,11,3,"so, we’re having fun, right?",
4,9,11,5,"we don’t need that wizard guy. we hit a couple of clubs, talked to some strangers, and uh, after this, we’ll head down to the docks and see about that boat thing.",
4,9,11,8,are you serious?!,
4,9,11,10,thank god! i’m exhausted!,
4,9,11,12,"yeah, but uh, i don’t want to be up too late, so uh, i’ll have a decaf.",
4,9,11,15,"i can’t hear a word you’re saying, my ears are ringing so bad.",
4,9,11,18,"yeah, i know.",
4,9,11,21,yeah! and i like to hang out in a quiet place where i can talk to my friends.,
4,9,11,24,"we’re 29, we’re not women.",
4,10,1,14,"done! i did it! heh, who’s stupid now?",[he smiles and has cookie remains all over his teeth.]
4,10,2,6,"well, i know what i’m giving you for christmas.",
4,10,2,20,ohhh!,
4,10,2,25,"hey, mon! i’m not doing anything, why don’t you fire me?",
4,10,2,27,good enough to get fired.,
4,10,2,29,hey! that must be why i got fired last week! does this orson wells guy direct burger king commercials?,
4,10,4,1,"a, rachel, and joey yes!",
4,10,4,7,what are you talking about? lots of things rhyme with rachel. bagel. mail. jail. bail. able. may-pole.,
4,10,4,17,sure! where are the seats?,
4,10,4,33,"now, wait a second! you make food and robots?",
4,10,4,36,"yeah, lady, i do! i got a problem with that!",
4,10,4,38,"oh, what are you gonna do? you’re gonna fire me?",
4,10,5,7,hey!,[entering]
4,10,5,11,damn!,[checks his watch] [runs out to work]
4,10,6,0,hey.,[entering from the dining room]
4,10,6,2,"hey, what happened to your fancy chef’s jacket?",[sees there’s a burn spot on it]
4,10,6,4,you got it! oh-oh!,"[he starts patting the burned spot, which just happens to be over her breast.]"
4,10,6,6,it’s still a tiny bit on fire there.,
4,10,8,1,"yeah. listen uh, i’d prefer it if you didn’t call me joey. since i don’t know anyone here, i thought it’d be cool to try out a cool work nickname.",
4,10,8,3,there’s like-there’s like 300 bucks in this one!,[opening an envelope]
4,10,8,12,no ma’am.,
4,10,9,1,"i am so-so-so sorry. i was gonna do it! really! but i was standing there with 327 dollars in one hand and 238 dollars in the other hand, and i was thinking, ""wow! it’s been a long time since i had… 327 + 238 dollars!""","[tries to do the math in his head, but can’t]"
4,10,9,3,"and i gotta pay rent! look, how-how about this? you don’t fire me, instead i stay here, i gain their trust, and they’ll start listening to all the nice things i’ve been saying about you.",
4,10,9,5,"well nothing yet, they really hate you and i want to fit in.",
4,10,13,10,hey! chef geller! y’know that little speech you made the other day? well i got a problem with it!,[interrupting]
4,10,13,12,"you bet i do! i just ah, wasn’t listening then, that’s all.",
4,10,13,14,what are you gonna do? you’re gonna fire me?,
4,10,15,0,well i guess i should’ve thought about my wife and kids before i talked back to chef geller!,
4,10,15,2,yep! looks like it’s gonna be a leeeeean christmas at the dragon house this year.,
4,10,15,4,lean-lean-lean!,[leaving]
4,11,2,0,"hey! you guys! check it out, check it out! guess which job i got.",[entering with ross] [he’s wearing a blue blazer]
4,11,2,8,"oh, ah, tour guide at the museum. yeah, ross got it for me.",
4,11,2,10,"no, not really. they give you all the information, it’s uh, it’s like memorizing a script. ""and on your left, you have tyrannosaurus rex, a carnivore from the jurassic period.",[making like a tour guide]
4,11,2,13,"yeah but, i can pronounce jurassic.",
4,11,2,22,you’re really thinking about having sex with your brother?!,
4,11,2,24,huh.,
4,11,2,36,"no, pheebs, listen, if you decide to do this, we’ll be supportive like crazy.",
4,11,4,0,"okay, now the mastodon is from the semi-late jurassic period.",
4,11,4,2,"shhh! this is a museum, no talking. right down here, we have a large foot. uhh, and over here we have ross geller. everyone wave ‘hi’ to ross. ross is one of our most important scientists, look at him, hard at work. okay, moving right along. come on.","[motions to a fossilised dinosaur foot.] [sees ross working in one of the display cases.] [knocks on the glass] [ross does the old ""putting a cigarette in your ear and pulling it out of your mouth trick.""]"
4,11,6,0,"uhh, do you mind sitting there. i’m-i’m saving this for my friend ross.",
4,11,6,2,doctor? wow! i didn’t know he had a nickname.,
4,11,6,4,"well, how-how come?",
4,11,6,6,that’s crazy.,
4,11,6,8,"i-i think everybody’s pretending they don’t hear you. anyway, look, i don’t know about you and your jackets and your separate tables, but ross is one of my best friends, and if i save him a seat, i’m telling you, he will sit in it! ross! ross! over here, man! i-i saved you seat.",[ross enters and goes over to the white table]
4,11,7,1,"it’s no big deal. hey, y’know, you do what you gotta do. right?",
4,11,7,3,whatever.,
4,11,7,6,"look, ross, really it’s-it’s no big deal. y’know you wear a white coat, i wear a blue blazer, if that means we can’t be friends at work, then so be it. y’know, hey i understand. y’know? hey, when i’m in a play and you’re in the audience, i don’t talk to you, right? so it’s y’know, it’s uh, it’s cool. i’ll see you tomorrow.",[leaves]
4,11,9,2,i will sit with you dr. geller.,[standing up] [he goes over to his table and they shake hands.]
4,11,9,4,i’m joey! i’m an actor! i don’t know squat about dinosaurs!,"[stands up, and throws his coat on the floor]"
4,11,9,7,"yeah, you hang in there teddy!",
4,12,1,5,it’s the chick! she’s…going through some changes.,
4,12,2,13,good luck. and i’m still right!,[to monica]
4,12,2,16,she’s mad because i know today’s her laundry day and that means she’s wearing her old lady underpants.,
4,12,2,20,"yeah, what’s that about?",
4,12,2,25,"oh yeah? ross, how many items left in that bag?",
4,12,2,29,six.,
4,12,2,33,"all right, we’ll start with…apples.",
4,12,2,37,"okay. uhh, tortilla chips, yogurt.",
4,12,2,45,"okay, the last thing…",
4,12,2,47,"no-no, not for like another two weeks.",
4,12,2,56,serious?,
4,12,2,58,"no! all right, who-who makes up the questions?",
4,12,4,1,huh.,
4,12,4,3,i know.,[they all pause and think about it.]
4,12,4,12,animals dressed as humans.,
4,12,4,18,the irish gig guy?!,[to chandler]
4,12,4,21,it’s all relative.,
4,12,4,23,nana?,[to chandler]
4,12,4,25,althea!,[answering the question]
4,12,4,27,i took a shot.,
4,12,6,28,"hey, no way, that rooster’s family!",
4,12,6,30,what do you have against the duck?! he doesn’t make any noise!,
4,12,6,32,"look, we are not gonna…",
4,12,6,34,dah!!,[shocked] [chandler motions for him to calm down.]
4,12,6,36,oooooh!,
4,12,7,8,okay.,
4,12,7,11,big fat goalie.,
4,12,7,15,weekend at bernie’s,
4,12,7,19,everyday use.,
4,12,7,21,guest.,
4,12,7,24,"uhh, 11!",
4,12,7,48,ler and joey yeah!!! yes!!!,
4,12,8,0,i call monica’s room!,
4,12,8,2,"sure i can, standard shotgun rules, i’m sight of the room and i called it.","[chandler grunts and turns around, sees that he’s in sight of the room, and mouths damn!]"
4,12,8,4,what?,
4,12,8,9,"hey—ooh pheebs, are they in there?",
4,12,8,16,oh wow! you can tell this soon.,
4,12,8,21,what?!,
4,12,8,23,"you can’t just ignore the bet! it’s a bet! you bet and you bet and if you lose, you lose the bet!",
4,12,8,55,"hey, don’t get mad at us! no one forced you to raise the stakes!",
4,12,8,62,but it is our apartment!,
4,12,10,1,did you see the size of the closets?!,
4,12,10,3,ler and joey awwwww!! awwwwwww!!!,[they lean back all the way.]
4,13,2,10,hey!,[entering] [goes to the fridge.]
4,13,2,12,there’s gravy?,[holding a turkey leg]
4,13,2,15,i think i left a donut up here.,
4,13,3,2,hey!,
4,13,3,8,that-that is a good trick.,[to ross]
4,13,3,10,"chandler, look they’re actors. they’re there to do a job, just ‘cause they work together, doesn’t mean they’re gonna get together. i mean just ‘cause it happened with susan sarandon and tim robbins, it doesn’t mean it’s gonna happen with them.",
4,13,3,12,tom cruise and nicole kidman.,
4,13,3,17,"okay look, look, let me ask you a question, when they were doing it on stage, was it like really hot?",
4,13,3,19,"well okay, so then you’re fine. the rule is when two actors are actually doing it off-stage all the sexual tension between them is gone. okay? so as long as it’s hot onstage you got nothing to worry about. it’s when the heat goes away, that’s when you’re in trouble.",
4,13,3,21,"look, you guys have been to every play i’ve ever been in, have i ever had chemistry on stage?",
4,13,3,23,noooo!!,
4,13,4,5,hey mon! want some pancakes?,
4,13,4,7,yep! grab a plate.,
4,13,4,9,"no-no, stay right there. gettin’ closer.","[monica stops and joey flips her a pancake, which flies over her head and lands in the living room.]"
4,13,4,11,"listen also we’re uh, we’re watching the game here saturday night, if people want to come over.",
4,13,4,14,"oh yeah, who’s playing?",
4,13,4,18,"all right pheebs, stick out your plate!",
4,13,7,6,"i don’t know, it smells good.",[he goes over and opens the door to reveal monica holding a plate of cookies and a fan to blow the smell across the hall.]
4,13,7,12,wow! the new playboy !,[holding a magazine]
4,13,7,40,come here.,
4,13,8,7,"oh, yeah, totally! that’s such a turn-on!",
4,13,8,9,"oh-ooh, that’s the turn-on.",
4,13,8,18,"oh-oh-oh-oh, how i do it is, i look a woman up and down and say, ""hey, how you doin’?""",
4,13,8,20,"hey, how you doin’?","[to phoebe] [phoebe looks at him, and then giggles and looks away.]"
4,13,8,24,"well, you gotta give him something that he can’t say no too. like uh, knicks tickets! invite the guy to a knicks game, you’re guaranteed he’ll say yes!",
4,13,8,26,"absolutely! and if it doesn’t, can i get the extra ticket?",[we hear a noise coming from monica and rachel’s apartment.]
4,13,8,27,what the heck is that?,[they go open the door and reveal monica being spun around on the floor polisher and getting the cord wrapped around her legs.]
4,13,9,3,"no! forget her, man! you don’t need her, you don’t need that!",
4,13,9,8,"dude, tell me she actually told you this.",
4,13,9,12,"whoa-whoa, that-that was just a theory! there’s a lot of theories that didn’t pan out. the lone gunman. communism. geometry.",
4,13,12,0,"okay, for next time, what do you say?",
4,13,12,5,what’s ready?,
4,13,12,13,"i don’t know, it looks the same.",
4,13,12,15,oh yeah!,
4,13,12,20,how’d it go?,
4,14,1,1,guggly worm.,
4,14,1,3,glow-pop giggly jammer.,
4,14,1,6,"ohh, a hunk of sandwich from last year.",[examining it] [monica drops the sandwich]
