season,episode,scene,quote_index,line,extra
3,18,9,0,"hi! oh, alice, hi! thanks. i’m so glad you could come, ‘cause i’ve got a real umm, home ec emergency.","[points to the table cloth, which has a huge mustard stain on it.]"
3,18,9,2,"yeah, i know. it’s a real mustard-tastrophe. can you help me?",
3,18,9,4,"y'know what, forget it. it’s ruined.",
3,18,9,6,"or instead, maybe you could just not marry my brother frank.",
3,18,11,1,"okay. whoa, sorry. why were you just like all in the dark?",
3,18,11,3,"oh, yeah, sure. so, how was your day?",
3,18,11,5,"what umm, what happened?",
3,18,11,7,"oh no. did umm, did she say why?",
3,18,11,9,"yeah, yeah, no, i don’t, i don’t know. but, y'know what, maybe it’s just all for the best?",
3,18,11,11,"oh, sweetie, oh.",[hugs him]
3,18,11,13,"uh, well i can tell you why. it’s, it’s because of me. but, y'know what, i only did it because i love you. okay?",
3,18,11,15,"umm, well i, i kinda had a little chat with alice, and i sort of made her see why you two shouldn’t be together, y'know. and you’re gonna see it to, one day, you really, really will.",
3,18,11,17,okay.,
3,18,11,19,"okay, but.",
3,18,15,0,"hey, frank. look, okay, i know that you think i did like this totally evil thing, but i so didn’t. there’s someone here who can explain this better than i can.",
3,18,15,4,"yeah, but not just that.",
3,18,15,6,none the less.,
3,18,15,8,"that’s right, exactly. all right, it’s a good bye kiss, that’s good. bye-bye. okay, no, the important thing is that you see what i’m saying, y'know, just y'know, this is clearly wrong. okay, i’ve decided i’m gonna let this happen! okay, can i just get my purse? okay, all right, good. .",[sees them] [frank picks alice up and they move to the couch] [they both lie down on the couch and start to make out.] [they ignore her] [she reaches in and alice moans] [leaves]
3,19,2,7,we were out of doritos,
3,19,2,18,and phoebe oh.,
3,19,4,0,wow! i cannot believe mark asked you out.,
3,19,4,2,"what, so what are you gonna tell him?",
3,19,4,4,huh.,[gunther tries to swoop in to ask rachel out.]
3,19,4,6,"wow. so, okay, maybe that means that, you’re not over ross yet and you have issues with your father.",
3,19,4,8,"okay, so it’s probably just the ross thing then.",
3,19,7,0,"so, you’re like a zillionaire?",[pete smiles and nods]
3,19,7,2,"y'know what, you should like, you should buy a state and then just name it after yourself.",
3,19,7,4,"yeah, or, or, or, mississ-pete.",
3,19,7,13,"yeah, kinda.",
3,19,15,0,"hey! why isn’t it spiderman? y’know like goldman, silverman...","[to chandler] [chandler looks up, startled]"
3,19,15,2,it isn’t?,
3,19,15,4,"oh, okay. there should be gold man!",
3,19,16,1,"okay well, he would turn things to gold.",
3,19,16,3,"ahh, his work is done.",
3,19,16,5,okay. all right you yellow-bellied-lilly-livered-draw!!,[they both kick up the foot rests like an old fashioned gun fight.]
3,20,1,4,"oh, it’s so great to see you feeling like this!",
3,20,1,10,"wait, am i missing something though? ‘cause i thought death was something that’s supposed to be sad, in a way.",
3,20,1,15,"wow, a house for dolls, that is so cool! when i was kid, i had a barrel.",
3,20,1,17,"no, just a barrel.",
3,20,1,19,really?! really?!,
3,20,3,1,hey!,[entering]
3,20,3,3,oh! ooh! oh monica! it’s so beautiful.,
3,20,3,5,"so, i’m here, ready to play.",
3,20,3,7,"i brought a bunch of stuff for the house, so check it out. ha-ha.",[she removes this large ceramic dog that comes up to the second floor and places it next to the house.]
3,20,3,9,"that’s a dog, every house should have a dog.",
3,20,3,11,"well, maybe it’s so big because the house was built on radioactive waste.",
3,20,3,13,"no, no, that’s the ghost for the attic.",
3,20,3,15,"well, nobody wants a ghost. but you’ve got one, because the house is sitting on an ancient indian burial ground.",
3,20,3,17,"okay, obviously you don’t know much about the u.s. government.",
3,20,3,30,"okay, dinosaur attack!! quick, everybody into the house!! ahh-ahh! roof! rrroof-roof-roof!",[holding a dinosaur] [the dinosaur starts attacking the house. she starts to bark like a dog.]
3,20,3,32,"okay, fine. come dinosaur, we’re not welcome in the house of no imagination.",[starts to pack up her stuff]
3,20,3,34,the little ones do.,
3,20,5,0,hey!,
3,20,5,2,"look everybody, look at my new dollhouse!!",
3,20,5,4,"look, look!","[she lifts up the roof, and the front panel falls revealing the interior.]"
3,20,5,6,"oh, okay, it’s the slide instead of stairs. watch this.",[she slides a doll down the slide]
3,20,5,9,"the licorice room, you can eat all the furniture. and, when guests come over, they can stay on the tootsie roll-away bed.",
3,20,5,11,"hey, does anybody want to join me in the aroma room?",[lights some incense]
3,20,5,16,"watch, watch.",[she turns a strand of christmas lights strung around the house.]
3,20,5,18,"and, and!",[she turns on a bubble maker.]
3,20,13,3,hey!,[entering]
3,20,13,5,what?! oh my... oh my god!! what happened?!,[sees the remains of the house]
3,20,13,7,all right. did everyone get out okay?,
3,20,13,9,ohh. what is this?,"[she sees a tissue covering something, and moves to remove it.]"
3,20,13,11,"ohh, the-the foster puppets!","[she pauses to ready herself, and removes the tissue.] [she picks up a charred piece of plastic that once was the foster puppets, and starts to break down. monica goes over and comforts her.]"
3,21,1,2,"oh my god, they took my idea!",
3,21,1,4,"yeah! okay, here you go.",[rolls her back to rachel]
3,21,1,6,"oh my god, are you guys okay?",
3,21,5,1,"umm, oh, about three months.",
3,21,5,8,"whoa-whoa-whoa, you guys, do you know anything about chicks?",
3,21,5,10,"okay, well they are a huge responsibility, especially at this age. they require constant care. they-they need just the right food, and lot’s and lot’s of love.",
3,21,6,16,"wow! that’s exciting, you went to japan, made up a woman.",[to pete]
3,21,6,18,"i’m just saying, this woman, i mean she’s fictitious. no?",
3,21,6,20,"‘cause you’re still into monica. so you told her there was somebody else so she would agree to work with you, so ‘cause you figure oh if you spent a lot of time together, maybe something might happen, and...",
3,21,6,22,"yeah, no, i’m fairly intuitive and psychic. it’s a substantial gift.",
3,21,6,24,"absolutely, oh i promise. tell her what?",
3,21,6,26,"no i’m serious. i mean i’m intuitive, but my memory sucks.",
3,21,10,1,hey!,
3,21,10,3,what?,
3,21,10,5,"ohh, monica, i am so excited for you.",
3,21,10,7,"ooh, i have to tell you something.",
3,21,10,9,but i can’t tell you.,
3,21,10,11,"well, sure in a perfect world. but, no, i promised i wouldn’t tell, and i swore to like all my gods.",
3,21,10,13,no.,
3,21,10,15,no.,
3,21,10,17,"no, but let’s come back to that later!",
3,21,12,1,noo!,
3,21,12,3,"oh, wait, wait. clogs, or claws?",
3,21,12,5,no.,
3,21,12,7,no.,
3,21,12,9,no!,[shaking her head yes]
3,21,12,11,i don’t know!,[frantically points at monica]
3,21,12,13,i can’t!!,
3,21,12,15,"i, but you’re so close! no!",
3,21,12,17,"oh, just go. you’re never gonna get it!",
3,22,1,1,"oh, yeah, he clipped on, he said call him as soon as you get a chance, he’s at flimby’s.",
3,22,1,3,"oh, yeah, that’s the word i use when i can’t remember the real thing.",
3,22,1,5,"no! rachel, that’s what they want me to do. my warranty expires tomorrow, if i don’t get through, they’re not gonna fix my crappy, broken phone for free! we cannot let them win! it’s us versus them!",
3,22,1,17,like a date type person?,[looks at rachel]
3,22,2,1,thanks!,
3,22,2,3,"okay. ooh, i’m setting the phone down. but i’m still here! just don’t go anywhere i’m still here. don’t-don’t switch or anything, ‘cause i’m, i’m right here. just one sec. one sec! one second!! wait! one second! just…","[on phone] [does so] [starts to put on the sweater] [she has pulled the sweater over her head, but her head is stuck in a sleeve.] [she is now frantically trying to get the sweater on, as monica returns from the bathroom.]"
3,22,2,5,"what?! monica, i’m scared!!",
3,22,2,7,yeah.,
3,22,2,12,yes!! yes!! i’m the next caller! you were gonna have me hang up.,
3,22,2,15,no.,
3,22,5,2,"oh, is the play over?",
3,22,5,6,nah. i kept myself busy.,"[both rachel and monica walk into their bedrooms, stop, and come back into the living room with confused looks on their faces.]"
3,22,5,7,"oh, okay, yeah. i put your stuff in her room, and her stuff in your room.","[to monica] [they both look at each other, nod their heads ‘all right’ and follow their stuff into their new rooms.]"
3,22,8,2,"no, no, i’m fine, and y’know why? ‘cause of all the riboflavin.",
3,22,8,6,"i’m so, so, so sorry, joey. i definitely am gonna see you’re play. i swear you’re play is very important to us, thank you for your patience. you’re play is the next play is the next play i’m gonna see.",
3,22,11,1,"oh, i…",[starts jabbering incoherently]
3,22,11,8,"i do, i believe you.",
3,22,11,10,yeah. but i also believed her when she said i was next.,"[points to the phone] [cut to chandler and joey’s apartment, tommy is using the phone]"
3,22,13,1,"yeah, i know. oh, good thing it’s one of those 801 numbers. right?",
3,22,13,3,"no, no, no, oh no-no-no, it’s has to be 800. ‘cause all those big companies have 800 numbers, every one. yeah, every big utah-based company has one.",[picks up the instruction manual to check the phone number] [finds the number]
3,22,13,5,"sorry, i’m so sorry, i will pay you back.",
3,22,13,8,fine! fine! oh-oh!,"[slams the phone down, breaking it]"
3,22,13,10,"well, i think i broke it. but that’s all right, here’s the number you can call.",
3,23,2,0,"okay, and then this is the coffee house. this is where i play my music.",[to her date] [points to the stage]
3,23,2,2,"yeah, and these are my friends. people. this is vince, vince the people.",
3,23,2,6,vince is a fireman.,
3,23,2,13,okay.,[watches him leave]
3,23,2,15,"oh, jason? yeah, uh-huh, we're seeing each other tonight.",
3,23,2,17,"i know, i know! i'm like playing the field. y'know? like, juggling two guys, i'm sowing my wild oats. y'know? y'know, this kind've like y'know oat-sowin', field-playin' juggler.",
3,23,2,19,"does a dog's lips move when he reads? okay, no they don't.","[joey makes an `i don't know' face, and looks to chandler and rachel, who're also stumped]"
3,23,3,1,"that is so great! oh, i... oh my god!",[sees that a parked car near them has caught on fire]
3,23,3,3,oh my god!!!,[the fire has worsened]
3,23,3,5,no! no!,[stopping him]
3,23,3,7,"well, we don't n-n-n-n-need a fireman, we'd, we'd like a good mechanic. oh my god, here they come! well, we gotta get out of here!",[hears the sound of approaching sirens]
3,23,3,9,"well look, if i wanted to see a fireman, i would date one. okay?",[she drags him away]
3,23,5,3,"…and i-i can't take it! y'know? i'm just, always afraid one of them is gonna catch me with the other one. it's making me crazy.",[entering with rachel]
3,23,5,5,uh.,[disgusted]
3,23,5,7,"well, it just, it doesn't feel like playing anymore, it feels like work. it's like i'm working in the field.",
3,23,5,10,"well, vince is great, y'know `cause, he's like a guy, guy. y'know? he's so burly, he's sooo very burly.",[giggles]
3,23,5,12,"yeah, but jason's really sensitive.",
3,23,5,14,yeah.,
3,23,5,16,jason is not a sissy!,
3,23,7,6,"god, that is the nicest kitchen.",
3,23,7,8,"no! but it's the nicest kitchen, the refrigerator told me to have a great day.",
3,23,8,6,all right. i gotta go. i have break up with vince.,
3,23,8,8,"yeah, i like vince a lot, y'know? but, it’s just jason’s so sensitive, y'know? and in the long run, i think sensitive it’s just better than having just like a really, really, really nice butt. jason! definitely jason! okay, wish me luck!",[pause] [her eyes glaze over thinking about the butt.] [pause]
3,23,9,0,"excuse me. umm, is vince here?",
3,23,9,3,wow! i didn’t know you guys actually used those.,
3,23,9,5,"umm, wow. this-this isn’t gonna be easy. umm, i don’t think we should see each other anymore.",
3,23,9,7,i’m sorry.,
3,23,9,9,"oh my god, i didn’t…",
3,23,9,11,wait-wait-wait! wait!!,[running after him]
3,23,10,0,"i’m telling you, if you want to take care of that thing, you should go to my herbal guy.",[to ross]
3,23,10,7,"oh, you so would! oh, you should get that anyway. like for clubbing.",[gasps] [they both look at her.]
3,23,10,11,"hey mon umm, if you do get married, can i bring two guests?",
3,23,10,13,"no, that was my way of telling you. well, it turns out he’s incredibly sensitive, he keeps a journal and he paints. he even showed me charcoal drawings that he drew of me.",
3,23,10,15,"yeah, well he’d prefer water colors, but y'know, he has easy access to a lot of charcoal.",
3,23,10,17,"well, yeah, because i have to break up with someone, and… okay so jason is sensitive, but now so’s vince plus, vince has the body y'know? so… it’s really just about the math.",[holds up one finger] [holds up one finger on her other hand] [holds up two more fingers on the vince side]
3,23,11,0,jason?,[knocks on the door]
3,23,11,3,nah-ha!,
3,23,14,0,"“crazy underwear, creepin’ up my butt. crazy underwear, always in a rut. crazy under- -wear…” oh no! what is he doing here? all right, just keep playing, just keep playing. you’ll get through this; you’ll be fine. okay, thank you. and, as always no one talk to me after the show.","[singing] [jason enters] [sees jason] [in her head] [she tries to continue the song, but she has lost the ability to pronounce words, and the lyrics come out as gibberish.] [giving up on the song] [they all applaud her.]"
3,23,14,2,hey!,
3,23,14,5,"i don’t know, he just started kissing me. get him! get him, vince!",
3,23,14,8,"yeah, okay, i’ve-i’ve been dating both of you, and it’s been really horrible. ‘cause y'know it’s been a lot of fun, for me. umm, but i-i like you both, and i, and i didn’t know how to chose, so... i’m sorry, i’m just, i’m terrible, i’m a terrible person. i’m terrible.",
3,23,14,11,really?!,
3,23,14,15,"well, this is none of my business.",[starts to walk away]
3,23,14,17,"well, i made you a candle light dinner in the park.",
3,23,14,19,"well, that could’ve been really awkward.",[to vince]
3,23,14,21,"yeah, but i-i-i-i can do that for you, i’m gonna do that for you.",
3,24,1,20,"all right, so, so you went to pete’s...",
3,24,1,34,"so monica, what were you gonna tell us?",
3,24,2,1,"no-no-no oh, keep your name, don’t take his name.",
3,24,2,4,well then definately don’t take his name.,
3,24,2,9,oh?!,[intrigued]
3,24,2,11,oh.,[disappointed]
3,24,4,5,"yeesh, what’d you do about it?",
3,24,4,17,"umm, hey rach, can i ask you something?",
3,24,4,19,"okay, you can totally say no, but umm, would it be okay with you if i set ross up on a date?",
3,24,4,21,"umm, my friend, bonnie. she just always thought ross was really cute, and now that you two aren’t together, she asked if i could set it up, but if you’re not cool with it...",
3,24,4,23,"you remember her from my birthday party two years ago. she’s yeah, like, average height, medium build, bald...",
3,24,4,25,"great! okay, good for you!",[as they leave she slaps rachel on the butt]
3,24,6,1,um-hmm. oh wait! this is bonnie.,[who has hair by the way]
3,24,6,8,well i hope you have fun tonight.,[to bonnie]
3,24,6,11,"yeah, she was bald, she’s not now.",
3,24,6,13,"i don’t know, i hardly ever say that about people.",
3,24,6,15,"well i’m sorry, i thought you said it was okay.",
3,24,6,17,"well, maybe it won’t work out. maybe ross won’t like her personality.",
3,24,6,19,"oh no, bonnie’s the best!",
3,24,10,5,"so ross, how umm, how did it go with bonnie?",
3,24,10,7,"ohh, that’s too bad!",
3,24,10,9,"yeah, y'know what, there are other fish in the sea.",
3,24,10,11,"okay, i hear you! are you capable of talking about any thing else?",
3,24,12,0,"okay. would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?",
3,24,12,2,no! no! look at that! it’s a line of ants! they’re working as a team!,[drags her away from the window]
3,24,12,4,"right, oh yeah. wow, oh, it looks like ross is breaking up with her. uff, i hope he lets her down easy. let’s go.",[looking in the window]
3,24,12,6,"oh no! that really is nothing, she is very sexually aggressive.",
3,24,12,8,you said it was okay!,
3,24,12,10,what?! what-what-what-what-what?!!,
3,24,12,12,"okay, first of all, breathe. second of all, i don’t get it. aren’t you the one that decided that you didn’t want to be with ross?",
3,24,12,14,well isn’t he your friend? don’t you want him to be happy?,
3,24,12,16,so?,
3,24,12,18,oh no.,[sits down next to her and hugs her]
3,24,12,20,"oh, we killed them all.",
3,24,15,8,"wait, if that’s his favourite area, why is he being so mean to it?",
3,25,1,7,"hey, you guys! look what i found! look at this! that’s my mom’s writing! look.","[entering, hurridly] [she hands chandler a picture]"
3,25,1,9,y'know what that means?,
3,25,1,11,"no-no, that’s not, that’s not me phoebe, that’s her pal phoebe. according to her high school yearbook, they were like b.f.f. best friends forever.",[ross and bonnie look at her quizzically]
3,25,1,14,"i know! so this woman probably could like have all kinds of stories about my parents, and she might even know like where my dad is. so i looked her up, and she lives out by the beach. so maybe this weekend we could go to the beach?",
3,25,1,19,so great! okay! tomorrow we’re gonna drive out to montauk.,
3,25,2,16,"oh, i am having the best karma this week. first, i find this woman who knew my parents, and then my client with the fuzzy back gives me his beach house.",
3,25,2,18,"oh, i wasn’t talking about his karma.",
3,25,2,29,"and this time, they’ve ganged up to form one giant, super hat.",
3,25,3,2,oy!!,
3,25,3,4,"oh, yeah, bob said there might be flood damage.",
3,25,4,1,"knock, knock, knock.",[at the door]
3,25,4,3,"are you ah, phoebe abott?",[entering]
3,25,4,5,"hi phoebe abott, i’m your best friends daughter!",
3,25,4,7,"no, i-i mean your-your old best friend, here. lily, from high school. remember?",[hands her the picture]
3,25,4,9,"phoebe. phoebe. phoebe, yeah. she named me after you i guess.",[points to herself] [points to her]
3,25,4,11,"yes!! yes! yes! yes!! that’s my dad, that’s frank! yeah! i’m sorry i’m getting all flingy.",
3,25,4,13,"no-no, sorry. cookies are good, thanks.",
3,25,4,15,"well, so, umm, anyway umm, i’ve been, i’ve been looking for my father, and umm, have you heard from him, or seen him?",[goes and gets some cookies]
3,25,4,17,"oh, okay. well, so tell me everything about my parents. everything.",[disappointed]
3,25,4,19,"oh, what? what was it?",
3,25,4,21,"yeah, no, it was great.",[happily]
3,25,5,21,"oh, hey!",[entering]
3,25,5,24,"oh, so, how are we doing?",
3,25,5,29,"i’m kind, caring, and sweet. what’s monica like?",
3,25,5,31,"ohh, i think she knows where my dad is.",
3,25,5,35,"she was acting, she was pretending like she hasn’t heard from him on years, but i found this picture on her fridge, and look ! isn’t this what he would look like now?",[shows monica]
3,25,5,40,"i don’t know, but we’re having dinner tomorrow night, so i figured, she’s gonna tell me then. y'know maybe she just wanted to give him time to, buy me presents, i don’t know! so, you’re all bored?",
3,25,5,43,"all right, i’m gonna close my eyes and point to someone, and you, whoever i point has to come up with something fun for us to do, and we have to do it.",
3,25,5,45,okay.,
3,25,5,47,"okay. ooh, y'know we could just do this.",[starts to spin] [she stops at chandler]
3,25,5,53,"monica, if you get five cool points, you get to make somebody take off one item of clothing. it hasn’t happened yet, but we’re all very excited.",
3,25,5,60,"come on, take ‘em off!!",
3,25,6,8,shhh! shhhh! joey’s asleep.,[joey is sleeping on the floor and is buried in sand that has been carved into a mermaid complete with breasts.]
3,25,6,9,"after he passed out, we put the sand around him to keep him warm.",
3,25,8,1,she cancelled! my namesake cancelled on me!,
3,25,8,3,"yeah, she clamed she had to go out of town suddenly. she’s avoiding me, she doesn’t want to tell me where my father is. she knows, and she won’t tell me.",
3,25,8,5,"yeah, well, don’t “aww pheebs, that sucks!” me yet.",[she starts to leave]
3,25,8,7,"well, she’s out of town so, there’s gotta be something in her house that tells me where my father is.",
3,25,8,9,"well, are any of those people here?!",
3,25,8,11,"okay, look i-i-i do something nice, okay? i’ll-i’ll fill her ice trays.","[she exits just as bonnie comes down the stairs, as bald as michael jordan.]"
3,25,10,0,"ow! my ass. okay. okay. oh, shhh!","[she manages to climb completely inside and the window slams shut.] [she starts walking across the darkened room and hits her head on a wind chime hanging from the ceiling, to stop it from making a noise she grabs it and “shhh’s” it. she goes into the kitchen and finds phoebe sr.’s appointment book, to read it she opens the freezer. just as she starts to read, phoebe sr. jumps out from her bedroom with a coat hanger, startling phoebe.]"
3,25,10,1,no! no!! it’s me! it’s me! i-i didn’t want to make any noise!,
3,25,10,3,i’m sorry.,
3,25,10,5,"i-i, came to fill your ice cube trays.",
3,25,10,7,"umm, okay, okay, look. i took this picture from your fridge. okay, because i know that this is my father. yeah, this is frank buffay and you are standing right there next to him. now, look i deserve to know where i came from. all right? so if you can help me find my father then you should! otherwise, you’re just mean! so, just tell me the truth!",[pause]
3,25,10,9,my father is chuck magioni?,
3,25,10,11,oh.,
3,25,10,13,heh?,
4,1,2,1,"i-i mean i, well i think i can figure it out. i guess y'know i was born, and everyone started lying their asses off!",
4,1,2,3,how close?,
4,1,2,5,i don’t even know how that would work!,
4,1,2,7,i’m not asking!,[interrupting]
4,1,2,9,"yeah. let’s see, my had mom killed herself, and my dad had run off, and i was living in a gremlin with a guy named cindy who talked to his hand.",
4,1,2,11,"yeah, well, everybody does! i’m a really cool person. and y'know you had 29 years to find that out, but you didn’t even try! y'know what, you walked out on me, and i’m just, i’m gonna do the same thing to you.",
4,1,2,13,i don’t ever want to see you again!,[she walks out and slams the door.]
4,1,2,14,"umm, where’s my purse?",[walking back in with her hand over her eyes.]
4,1,3,4,"well, umm, my mom’s friend, phoebe, is actually my birth mom.",[the gang is shocked.]
4,1,3,7,"oh, my new mom, who-who’s a big, fat abandoner!",[starts to go upstairs]
4,1,3,9,"no. i’m just, i wanna, i need to be alone.",[she starts to go upstairs.]
4,1,3,10,monica!,"[turning around, insistently]"
4,1,7,0,"well, i’m ready to get the hell out of here! oh. are you? are you?!! ohh! that’s so great!! ooh, not for bonnie. but for you, yay! ohh.",[sees ross and rachel cuddling on the couch.] [they nod ‘yes.’] [they nod ‘no.’] [the rest of the gang arrives with their heads down in shame.]
4,1,7,8,"okay, i’m gonna put this in the car.",[her suitcase]
4,1,9,0,"hi, ursula.",[to the person that answered the door]
4,1,9,2,"okay, well umm, i know that we haven’t talked in a long time, but umm okay, our mom is not our birth mom. this-this other lady is our birth mom.",
4,1,9,4,you know her?!,[shocked]
4,1,9,6,"there-there was a suicide note?! well, do you still have it?",[ursula nods ‘yes.’]
4,1,9,8,i can’t believe you didn’t tell me there was a suicide note!,
4,1,9,10,"i, umm, shut up!",[ursula opens the door and hands her the note.]
4,1,9,11,“good-bye phoebe and ursula. i’ll miss you. p.s. your mom lives in montauk.” you just wrote this!,[reading from the note]
4,1,9,13,noooo!!,
4,1,10,4,no. i’m-i’m to depressed to talk.,
4,1,11,0,"“...fuchsia and mauvvve. those are the 66 colours of my bedroommmm.” thank you, thank you. ohh, and i invite you to count the colours in your bedroom. except for you. you go away.","[singing] [applause] [sees that phoebe sr. has entered, and to her]"
4,1,11,2,"okay, bye.",
4,1,11,4,no.,
4,1,11,6,"but, it’s not like we’re losing anything. y'know?",
4,1,11,8,it’s not like we-we know each other or anything. or that have anything in common.,
4,1,11,10,i-i like pizza!,
4,1,11,12,"oh my god, so do i!",
4,1,11,14,"wait-wait-wait, wait! puppies. cute or ugly?",
4,1,11,16,"uh-huh, well! but umm, still i’m-i’m mad at you.",
4,1,11,18,"well umm, do you wanna get something to eat? i’m kinda hungry.",
4,1,11,20,"all right, stop it. now you’re just doing it to freak me out.",
4,2,3,0,"...dumb, drunken, bitch!!! thank you, thanks.","[screaming, angrily] [applause] [happily]"
4,2,3,7,"oh my god, you guys are selling the entertainment center?",
4,2,3,18,"yeah, i actually don’t know...",
4,2,3,21,"oh my god! no! shoo! kitty! no! no-no-no! shoo! come on, you! come on. crazy. oh my god.",[goes over and picks up the cat] [looks into the cat’s eyes]
4,2,3,23,nothing. nothing.,
4,2,3,25,"i just, i just have this really strong feeling that this cat is my mother.",
4,2,3,27,"no, no-no, she was a human lady. this is the spirit of my mom lily, the one who killed herself.",
4,2,3,29,"no dr. skeptismo! i’m sure. first of all, okay, there’s the feeling. okay, and for another, how about the fact that she went into my guitar case which is lined with orange felt. my mother’s favourite fish is orange roughy... cats....like....fish! hi, mommy. oh, i haven’t seen this smile in 17 years!","[chandler shrugs] [rachel nods her head in unsure agreement] [joey thinks he understands, but then nods that he has no clue.] [ross and rachel are totally lost] [to the cat] [rachel covers her mouth, in an “oh my god.” gesture]"
4,2,5,3,"stop it! stop it! she keeps squirming, trying to get away! just like when she was alive.",[is struggling with the cat]
4,2,5,5,"well, i’m not sure. i mean, i guess until she y'know, gets used to the fact that there’s y'know, a new mom. y'know, i think she’s worried that y'know, she’s gonna, she’s gonna be replaced. well, that’s not gonna happen is it? noo. okay, i have to return a call in the other room.","[to the cat, in a funny voice] [gets up]"
4,2,5,7,"well, i’m returning a call from a certain mom at the b-e-a-c-h. i just spelled the wrong word.",[goes into monica’s room]
4,2,8,0,hi.,"[entering, with julio] [sits down in the chair]"
4,2,8,4,yeah?,
4,2,8,6,"so great. oh, we took a nap today and my mom fell asleep on my tummy and purred.",
4,2,8,10,"i just feel so, uhh.....",
4,2,14,1,"oh yeah, your microwave. the stereo.",
4,2,14,16,yeah? hi!,[sees ross]
4,2,14,20,"ohh. um-hmm. but y'know, she choose to find me. i mean, i have to respect her decision. right?",
4,2,14,23,"ross, how many parents have you lost?",[she turns around and puts the cat on the entertainment center]
4,2,14,25,"okay, then you don’t know what it feels like when one of them comes back. do you? i believe this is my mother. even if i’m wrong, who cares? just be a friend. okay? be supportive.",
4,2,14,27,okay.,
4,2,14,30,i think she would like that.,
4,2,14,32,thank you. we both forgive you.,
4,2,14,34,"yeah, okay, listen, umm, mom, i hope you know you still mean a lot to me. and you’re welcome to come back anytime.",
4,2,14,36,"come on, mom, i’ll take you home.",
4,3,2,3,how come?,
4,3,4,10,"okay, i didn’t hear that.",
4,3,4,12,"wow! and hey, it’s cool if you’re a lesbian!",[gives her a thumbs up]
4,3,6,0,that’s weird.,
4,3,6,2,your nails.,
4,3,6,4,"oh, no, i meant that it’s weird that you only have nine now.",
4,3,6,6,"okay, don’t panic. i’m gonna go to the store, i’m gonna get you another set of nails, no one’s gonna know, and you’re gonna look great. oh! oh, it’s ‘cause they’re gonna eat—that’s the problem.",[she runs over to get her coat.]
4,3,6,9,and! whoever finds it wins the prize!,
4,3,6,22,i don’t get it.,
4,3,6,26,"op, the ruined quiches are ready.",
4,3,10,0,hey!,
4,3,10,2,this used to be your room? wow! you must’ve been in really good shape as a kid.,[she nods ‘yes’]
4,3,10,4,"well, who cares what your mom thinks? so you pulled a monica.",
4,3,10,6,"no but, why does that have to be a bad thing. just change what it means. y'know? go down there and prove your mother wrong. finish the job you were hired to do, and we’ll call that pulling a monica.",
4,3,10,8,"okay, umm, if a kid gets straight a’s, his parents would say, ""yeah, he pulled a monica."" y'know? or a fireman saves a baby, and they go, ""yeah i know, he pulled a monica."" or someone hits a homerun and the announcer says, ""yeah, that one’s outta here."" though some things don’t change.",
4,3,10,10,wow! my breasts are really strong.,[she goes and joins monica.]
4,3,14,1,they’re not even touching the lasagna!,
4,3,14,3,"oh, they love your casserole.",
4,3,14,5,it’s hard to believe that just a little while ago this was nothing but ingredients.,
4,3,14,14,"umm, you might even say that she pulled a monica. she doesn’t know we switched it.",[they both look at her] [to monica] [monica nods her head ‘no.’]
4,3,15,5,oh.,"[she motions for them to come closer, they lean in and she whispers what rachel told her. the guys both lean back laughing.]"
4,3,15,19,"oh god, korea is such a beautiful country.",
4,4,1,0,"hey! new wallet, huh?",
4,4,5,0,"oh please, somebody tell me i don’t have to go to work today!",
4,4,5,2,"oh, my first massage today is this incredibly gorgeous guy, and every time i see him i just want to do things to him that i’m not allowed to charge for.",
4,4,5,4,"oh no, it is forbidden! no-no, mrs. potter fires people for fooling around with clients. and it’s against my oath as a masseuse.",
4,4,5,6,"no, i made myself take an oath. yeah, no fooling around with clients and umm, always be prepared. yeah, that one’s actually from the boy scouts, but it just makes good sense.",
4,4,5,8,"no, i can handle it. no, i’m a professional.",[she starts to leave]
4,4,5,13,i don’t what your talking about.,[laughs nervously and continues to leaqve]
4,4,5,15,because it’s arabian princess day at work! okay?! leave me alone!,"[cut to later, joey is returning from talking to mr. treeger.]"
4,4,7,1,these old things.,
4,4,7,3,"you mean the—okay by siadic, you mean the towel covered portion.",
4,4,7,5,"sure, yeah, no i can do that, yeah, because umm, y'know, the muscles in the siadic area can get y’know, real nice and tight. so umm, tell me rick, how umm, how did you injure the area.",[lifts up the towel]
4,4,7,7,oh.,"[she goes to work, and her head slowly drops out of view.]"
4,4,7,9,no!,
4,4,9,18,hey.,[entering]
4,4,9,20,"ohh, you guys, remember that cute client i told you about? i bit him.",
4,4,9,22,on the touchy.,
4,4,9,24,"no, i know! i-i’m sorry, but the moment i touch him, i just wanna throw out my old oath and take a new, dirty one.",
4,4,13,0,"okay, baseball. rick, playing baseball. okay, slides into second, maybe even his pants come down a little… oh no—wait no, no! no! okay, all right, sandwiches, sandwiches. umm, okay, on a plate, maybe rick’s pants come down a little. no! no! okay, chandler! okay chandler, ooh, that’s working.","[thinking to herself] [the camera zooms in on the clock on the wall and it reads a quarter after one. time lapse. the clock now reads 3 30, and phoebe is still giving rick his massage.]"
4,4,13,1,"chandler’s knees. chandler’s… ankles. chandler’s ankle hair. oh no. okay, you’re all set.",[thinking to herself] [notices the clock] [to rick]
4,4,13,3,yeah! in… really long hour world.,
